file,ID,text
UC40.txt,UC40.txt.flow_of_events.1,View the list of banner associated with the point of rest
UC40.txt,UC40.txt.flow_of_events.2,Select a banner from the list and enter the function of elimination
UC40.txt,UC40.txt.flow_of_events.3,Displays a message confirming the deletion
UC40.txt,UC40.txt.flow_of_events.4,Confirm the operation
UC40.txt,UC40.txt.flow_of_events.5,Removes the banner
UC13.txt,UC13.txt.name,Active Inactive Tourist Account
UC13.txt,UC13.txt.description,Enable or disable the account of a tourist
UC13.txt,UC13.txt.actor,initialization Agency Operator
UC13.txt,UC13.txt.precondition,The Agency is in the form of a tourist
UC13.txt,UC13.txt.postcondition,The notification of the outcome Interruption of the connection to the server ETOUR
UC13.txt,UC13.txt.flow_of_events.0,Activate the feature for the activation deactivation by a given sheet tourist
UC13.txt,UC13.txt.flow_of_events.1,Asks for confirmation of activation deactivation
UC13.txt,UC13.txt.flow_of_events.2,Confirm the operation
UC13.txt,UC13.txt.flow_of_events.3,Enable disable the account of the visitor you selected
UC50.txt,UC50.txt.name,View Visited Sites
UC50.txt,UC50.txt.description,View the list of sites for which it has issued a feedback
UC50.txt,UC50.txt.actor,initialized by Tourist
UC50.txt,UC50.txt.precondition,Tourist has successfully authenticated to the system
UC50.txt,UC50.txt.postcondition,The system displays a list of sites visited Interruption of the connection to the server ETOUR
UC50.txt,UC50.txt.flow_of_events.0,Select the feature to display the list of sites visited personal
UC50.txt,UC50.txt.flow_of_events.1,Upload the list of sites for which the tourist has issued a Feedback
UC18.txt,UC18.txt.name,Check Banner Number
UC18.txt,UC18.txt.description,Check if a point Refreshments included the maximum number of allowed banners to it
UC18.txt,UC18.txt.precondition,The agency wants to put a new banner
UC18.txt,UC18.txt.postcondition,The system returns control to the user interaction Interruption of the connection to the server ETOUR
UC18.txt,UC18.txt.flow_of_events.0,Load the data of the Convention of refreshment point and verify that the number of banners is less than the specified number of the current banner
UC18.txt,UC18.txt.flow_of_events.1,If not checked will end the operation input and displays a notification
UC18.txt,UC18.txt.flow_of_events.2,Confirmation of the reading of the notification
UC18.txt,UC18.txt.flow_of_events.3,Recovers the previous state
UC9.txt,UC9.txt.name,Search Refreshment Point
UC9.txt,UC9.txt.description,Returns the list of points of rest in the system according to certain parameters
UC9.txt,UC9.txt.postcondition,The system returns a list of points of rest which meet your search criteria Interruption of the connection to the server ETOUR
UC9.txt,UC9.txt.quality_requirement,The system performs the operation in seconds maximum
UC9.txt,UC9.txt.flow_of_events.0,Activate the search functionality of a point of rest
UC9.txt,UC9.txt.flow_of_events.1,Show the form for research
UC9.txt,UC9.txt.flow_of_events.2,Fill in the search form and submit
UC9.txt,UC9.txt.flow_of_events.3,Processing the request
UC27.txt,UC27.txt.name,Search Site
UC27.txt,UC27.txt.description,Searching for a specific site on the computer
UC27.txt,UC27.txt.postcondition,The system returns a list of sites found Interruption of the connection to the server ETOUR
UC27.txt,UC27.txt.quality_requirement,The system requirements should return the results within a time limit set
UC27.txt,UC27.txt.flow_of_events.0,Activate the search functionality of a site
UC27.txt,UC27.txt.flow_of_events.1,Show the form for research Fill in the form of research and submit Processing the request
UC36.txt,UC36.txt.name,Login Error
UC36.txt,UC36.txt.description,The data supplied for the login is incorrect
UC36.txt,UC36.txt.precondition,The data supplied for the login is incorrect
UC36.txt,UC36.txt.postcondition,The system returns control to the user interaction
UC36.txt,UC36.txt.flow_of_events.0,Notice that the data entered for the login is not valid and asks for confirmation of the reading
UC36.txt,UC36.txt.flow_of_events.1,Confirmation of the reading of the notification
UC36.txt,UC36.txt.flow_of_events.2,Recovers the previous state
UC23.txt,UC23.txt.name,Modify News
UC23.txt,UC23.txt.description,Change data of a news on the computer
UC23.txt,UC23.txt.actor,initialization Agency Operator
UC23.txt,UC23.txt.precondition,The agency has logged
UC23.txt,UC23.txt.postcondition,The system shall notify the successful amendment of news The Operator Agency cancels the operation Interruption of the connection to the server ETOUR
UC23.txt,UC23.txt.flow_of_events.0,Activate the editing functionality of a news
UC23.txt,UC23.txt.flow_of_events.1,View all news in a form
UC23.txt,UC23.txt.flow_of_events.2,Select a news from the list and submit the form
UC23.txt,UC23.txt.flow_of_events.3,Load the data of news and displays them in a form for editing
UC23.txt,UC23.txt.flow_of_events.4,Change data in the form and submit
UC23.txt,UC23.txt.flow_of_events.5,Check the modified information and asks for confirmation of the transaction
UC23.txt,UC23.txt.flow_of_events.6,Where the data is invalid or insufficient the system activates the use case Errored
UC23.txt,UC23.txt.flow_of_events.7,Confirm the operation of changing the data news
UC23.txt,UC23.txt.flow_of_events.8,Stores data modified news
UC38.txt,UC38.txt.name,Insert Banner
UC38.txt,UC38.txt.description,Inserting a new banner associated with the point of rest
UC38.txt,UC38.txt.actor,initialization Operator Point Of Restaurants
UC38.txt,UC38.txt.precondition,The Point Of Restaurant Operator has successfully authenticated to the system
UC38.txt,UC38.txt.postcondition,The notification about the insertion of new banner The Point Of Operator Restaurant cancels the operation The point of eating has already entered the maximum number of banners allowed Interruption of the connection to the server ETOUR
UC38.txt,UC38.txt.flow_of_events.0,Select the feature for the insertion of a new banner
UC38.txt,UC38.txt.flow_of_events.1,Displays a form for the selection of an image
UC38.txt,UC38.txt.flow_of_events.2,Select an image and sends the request for entering the system
UC38.txt,UC38.txt.flow_of_events.3,Check the characteristics of the inserted check that the number of banner did not exceed the maximum point of the restaurant and asks for confirmation of the insertion of the banner
UC38.txt,UC38.txt.flow_of_events.4,In the event that the inserted image is not valid enable the use case Errored
UC38.txt,UC38.txt.flow_of_events.5,Confirm the operation of insertion
UC38.txt,UC38.txt.flow_of_events.6,Remember the banners associated with the point of rest
UC47.txt,UC47.txt.name,Modify Tourist Data
UC47.txt,UC47.txt.description,Change data associated with your account
UC47.txt,UC47.txt.actor,initialized by Tourist
UC47.txt,UC47.txt.precondition,Tourism has successfully authenticated to the system
UC47.txt,UC47.txt.postcondition,The system shall notify the successful modification of data The Tourist cancels the operation Interruption of the connection to the server ETOUR
UC47.txt,UC47.txt.flow_of_events.0,Access to functionality for the modification of data
UC47.txt,UC47.txt.flow_of_events.1,Loads the data and displays them in a form
UC47.txt,UC47.txt.flow_of_events.2,Edit the fields in the form and submit
UC47.txt,UC47.txt.flow_of_events.3,Check the modified information and asks for confirmation of the change
UC47.txt,UC47.txt.flow_of_events.4,Where the data is invalid or insufficient the system activates the use case Errored
UC47.txt,UC47.txt.flow_of_events.5,Confirmation of the transaction change
UC47.txt,UC47.txt.flow_of_events.6,Stores the modified data
UC46.txt,UC46.txt.name,Modify Search Preference
UC46.txt,UC46.txt.description,Edit your personal search preferences
UC46.txt,UC46.txt.actor,initialized by Tourist
UC46.txt,UC46.txt.precondition,The Tourist has successfully authenticated to the system
UC46.txt,UC46.txt.postcondition,The system shall notify the successful modification of search preferences The Tourist cancels the operation Interruption of the connection to the server ETOUR
UC46.txt,UC46.txt.flow_of_events.0,Access to functionality for the modification of personal search preferences
UC46.txt,UC46.txt.flow_of_events.1,Upload your search preferences and displays them in a form
UC46.txt,UC46.txt.flow_of_events.2,Edit the fields in the form and submit
UC46.txt,UC46.txt.flow_of_events.3,Asks confirmation
UC46.txt,UC46.txt.flow_of_events.4,Confirmation for changing search preferences
UC46.txt,UC46.txt.flow_of_events.5,Memorize search preferences changed
UC21.txt,UC21.txt.name,Insert News
UC21.txt,UC21.txt.description,Inserts a new news in the system
UC21.txt,UC21.txt.actor,initialization Agency Operator
UC21.txt,UC21.txt.precondition,The agency has logged
UC21.txt,UC21.txt.postcondition,The system shall notify the proper placement of the news The Operator Agency cancels the operation Interruption of the connection to the server ETOUR
UC21.txt,UC21.txt.flow_of_events.0,Activate the feature to insert a news
UC21.txt,UC21.txt.flow_of_events.1,Displays the corresponding form
UC21.txt,UC21.txt.flow_of_events.2,Fill out the form and submit
UC21.txt,UC21.txt.flow_of_events.3,Verify the data entered and asks for confirmation of the transaction
UC21.txt,UC21.txt.flow_of_events.4,Where the data is invalid or insufficient the system activates the use case Errored
UC21.txt,UC21.txt.flow_of_events.5,Confirm the operation of insertion
UC21.txt,UC21.txt.flow_of_events.6,Stores the data of the new news
UC54.txt,UC54.txt.name,Modify Comment
UC54.txt,UC54.txt.description,Edit the comment previously issued
UC54.txt,UC54.txt.actor,initialized by Tourist
UC54.txt,UC54.txt.precondition,is in the details of a particular site
UC54.txt,UC54.txt.postcondition,The system shall notify the alterations of the comment Interruption of the connection to the server ETOUR
UC54.txt,UC54.txt.flow_of_events.0,Choose to change the comment on the feedback for the site issued by the appropriate functionality
UC54.txt,UC54.txt.flow_of_events.1,Verify the data entered and asks for confirmation of the change
UC54.txt,UC54.txt.flow_of_events.2,Where the data is invalid or insufficient the system activates the use case Errored
UC54.txt,UC54.txt.flow_of_events.3,Confirm the change of the comment
UC54.txt,UC54.txt.flow_of_events.4,Edit commentary on selected feedback
UC28.txt,UC28.txt.name,Delete Tag
UC28.txt,UC28.txt.description,Removes one or more search tags in the system
UC28.txt,UC28.txt.actor,initialization Agency Operator
UC28.txt,UC28.txt.precondition,The agency has logged
UC28.txt,UC28.txt.postcondition,The system shall notify the successful elimination of selected tags Interruption of the connection to the server ETOUR
UC28.txt,UC28.txt.flow_of_events.0,Access the functionality to delete a tag
UC28.txt,UC28.txt.flow_of_events.1,Research in the existing system the tags and displays them in a form
UC28.txt,UC28.txt.flow_of_events.2,Select one or more tags from the list and sends the request for deletion
UC28.txt,UC28.txt.flow_of_events.3,Delete the selected search tag
UC48.txt,UC48.txt.name,Modify Generic Preference
UC48.txt,UC48.txt.description,Edit Preferences generic personal
UC48.txt,UC48.txt.actor,initialized by Tourist
UC48.txt,UC48.txt.precondition,Tourism has successfully authenticated to the system
UC48.txt,UC48.txt.postcondition,The system shall notify the successful modification of general preferences The Tourist cancels the operation Interruption of the connection to the server ETOUR
UC48.txt,UC48.txt.flow_of_events.0,Access to functionality for the modification of generic personal preferences
UC48.txt,UC48.txt.flow_of_events.1,Upload your preferences and the general view in a form
UC48.txt,UC48.txt.flow_of_events.2,Edit the fields in the form and submit
UC48.txt,UC48.txt.flow_of_events.3,Asks for confirmation of the change
UC48.txt,UC48.txt.flow_of_events.4,Confirm the operation
UC48.txt,UC48.txt.flow_of_events.5,Stores preferences changed
UC49.txt,UC49.txt.name,View Preferred Site
UC49.txt,UC49.txt.description,View the list of personal favorites
UC49.txt,UC49.txt.actor,initialized by Tourist
UC49.txt,UC49.txt.precondition,The Tourist has successfully authenticated to the system
UC49.txt,UC49.txt.postcondition,The system displays the list of bookmarks Interruption of the connection to the server ETOUR
UC49.txt,UC49.txt.flow_of_events.0,Select the feature to display the list of personal favorites
UC49.txt,UC49.txt.flow_of_events.1,Upload the list of bookmarks
UC6.txt,UC6.txt.name,Delete Refreshment Point
UC6.txt,UC6.txt.description,Delete a refreshment from the system
UC6.txt,UC6.txt.actor,initialization Operator Agency
UC6.txt,UC6.txt.precondition,The agency has logged
UC6.txt,UC6.txt.postcondition,The system shall notify the successful elimination of the point of rest Operator Agency cancels the operation Interruption ETOUR connection to the server
UC6.txt,UC6.txt.flow_of_events.0,View a list of points of rest as a result of the use case Search Cultural Heritage it selects and activates a function of elimination
UC6.txt,UC6.txt.flow_of_events.1,Asks for confirmation of the transaction
UC6.txt,UC6.txt.flow_of_events.2,Confirm the deletion
UC6.txt,UC6.txt.flow_of_events.3,Deletes the selected point of rest
UC22.txt,UC22.txt.name,Delete News
UC22.txt,UC22.txt.description,Delete a news in the system
UC22.txt,UC22.txt.actor,initialization Agency Operator
UC22.txt,UC22.txt.precondition,The agency has logged
UC22.txt,UC22.txt.postcondition,The system shall notify the successful elimination of the news The Operator Agency cancels the operation Interruption of the connection to the server ETOUR
UC22.txt,UC22.txt.flow_of_events.0,Activate the function of elimination of a news
UC22.txt,UC22.txt.flow_of_events.1,View all news in a form
UC22.txt,UC22.txt.flow_of_events.2,Select a news from the list and submit the form
UC22.txt,UC22.txt.flow_of_events.3,Asks for confirmation of the transaction
UC22.txt,UC22.txt.flow_of_events.4,Confirm the deletion of the news
UC22.txt,UC22.txt.flow_of_events.5,Delete the data news
UC58.txt,UC58.txt.name,View Site Card
UC58.txt,UC58.txt.description,View the details of a particular site
UC58.txt,UC58.txt.actor,initialized by Tourist
UC58.txt,UC58.txt.precondition,The Tourist has successfully authenticated to the system and is located in one of the following areas Research Results List of Sites Visited Sites and List of Favorites
UC58.txt,UC58.txt.postcondition,The system displays the details of the selected site Interruption of the connection to the server ETOUR
UC58.txt,UC58.txt.flow_of_events.0,Select the function for displaying the card on a site chosen
UC58.txt,UC58.txt.flow_of_events.1,Upload data from the database
UC5.txt,UC5.txt.name,View Cultural Heritage Card
UC5.txt,UC5.txt.description,View the details of the selected cultural
UC5.txt,UC5.txt.actor,initialization Agency Operator
UC5.txt,UC5.txt.precondition,The agency has logged
UC5.txt,UC5.txt.postcondition,The system displays the details of the selected cultural Interruption of the connection to the server ETOUR
UC5.txt,UC5.txt.flow_of_events.0,View the list of cultural goods as a result of the use case Search Cultural Heritage it selects and activates a function to view the card
UC5.txt,UC5.txt.flow_of_events.1,Loads the data for the selected cultural
UC29.txt,UC29.txt.name,Existing Error Tag
UC29.txt,UC29.txt.description,He was asked to enter a search tags already in the system
UC29.txt,UC29.txt.precondition,He was asked to enter a search tags already in the system
UC29.txt,UC29.txt.postcondition,The system returns control to the user interaction
UC29.txt,UC29.txt.flow_of_events.0,Notice the error message and asks for confirmation of its reading
UC29.txt,UC29.txt.flow_of_events.1,Confirmation of the reading of the notification
UC29.txt,UC29.txt.flow_of_events.2,Recovers the previous state
UC32.txt,UC32.txt.name,Modify Password Error
UC32.txt,UC32.txt.description,He was asked to enter a password but is not confirmed in a correct way
UC32.txt,UC32.txt.precondition,It has been pressed the button to confirm the password change
UC32.txt,UC32.txt.postcondition,The system returns control to the user interaction
UC32.txt,UC32.txt.flow_of_events.0,Notify an error message
UC32.txt,UC32.txt.flow_of_events.1,Confirmation of the reading of the notification
UC32.txt,UC32.txt.flow_of_events.2,Back to change your password
